item_id,review
2112061,따듯하고 기장적절하고 맘에두네요! 블프로 가격도 싸게 잘 득템한거같아요!
991340,따듯하고 길이도 적당하고 편해요 발목 부분도 짱짱해요
2098325,따듯하고 딱 겨울 코트의 정석인듯 합니다. 무게감이 있어 봄에는 입기 어려울것 같네요
2722805,따듯하고 사이즈도 딱인듯 합니다. 겨울엔 역시 기모후드죠.
2058188,"따듯하고 옷자체가 핏이 이뻐용 키 160정도인데
적당하게 오버핏입니다"
3378514,"따듯하고 좋아요 싼 가격에 잘 샀습니다
올 겨울은 따수웠네요"
3481219,따듯하고 질 좋고 길이는 적당한데 팔이 좀 길어요
3378514,따듯하고 편안하고 좋습니다 역시 무신사스탠다드
2112061,따듯하고 편하게 입기 너무 좋습니다. 겨울 필수템 입니다
3495320,"따듯하고 편해서 자주 있을것같습니다
만족합니다"
2700048,따듯하구 조아용 추울때는 허리띠 꽉 묶으면 따듯합니다요
3529214,따듯하지만 얇고 가볍습니다. 살짝은 회색빛도는 검은색이에요
3913010,"따듯한 느낌을 주는, 브라운 베이지 코디에 잘맞는 신발"
2482269,따듯할거같아여 사이즈가 잘 맞고 맘에들었어요
3674341,따듯해서 요즘 날씨에 딱 좋네요 핏도 제가 원하는 느낌입니다
2700048,따듯해요 엄청 ㅎ ㅎ 코트가 엄청 가볍다 정도 까진 아닌데 입었을때 무거운감 없이 핏도 딱 떨어지면서 사진처럼 맨위만 단추 잠그고 허리끈으로 묶으면 이뻐요
3529214,따땃하니 넘 좋아요 가볍고 최고에용~~ 가격도 저렴하구
3378514,따뜻 해요. 올겨울은 요아이로 울아들 갑니다.품은 약간 큰듯해요168/44
1670498,따뜻 흰색 쨍하니 이쁨 강추 다시뜨는 지프 꼭사야할 옷
2722805,"따뜻~허이좋다
기모가 옷에 엄청 묻어나오기는 하는데
귀여우니까 okay 입니다"
1567317,따뜻하게 입고 다니고 있고 편해요 배송만 빨랐으면 좋아요.
2679789,"따뜻하게 잘 신고있어요
털 때문에 조금 작게 나왔다는 점이 오히려 저한테는 좋았어요
발 210인데 220사이즈 잘 맞아요"
4403731,따뜻하게 잘입고 있어요. 사이즈는 오버핏이라 넉넉하고 소재도 보들보들해서 좋아요~
1567317,따뜻하고 가벼워서 어머니께 딱이에요! 만족하셨어요.
1567317,"따뜻하고 가벼워서 좋아요
요즘 입기 딱 좋아요 정말로"
2482269,따뜻하고 가벼워서 좋아요 ~ 만족스러움 빨리살걸 !
2482269,따뜻하고 가벼워요.싸이즈는 조금 작아요.겨울에만 입어요
1670498,"따뜻하고 가볍고 지금입기 딱좋아요!!!
아이즈도 정사이즈네요"
2482269,따뜻하고 가볍습니다 스타일 내기 좋습니다 강추
3529214,"따뜻하고 가볍습니다.
이정도 가성비라면 꽤나  괜찮네요.
사이즈는 정사이즈나 한치수 작게 가시면 될거 같아요."
3378514,따뜻하고 가볍습니다ㅏ 생각보다 크롭해요! 사이즈 정사이즈 가면 딱 괜찮을 것 같아요~
2482269,따뜻하고 간지남 요즘 유행이라니 당연히 사야쥬
2116349,따뜻하고 귀여워요 스트레치가 있어서 더 이쁘네요
2679789,"따뜻하고 귀엽습니다.
220신는데 혹시몰라 230주문했는데 두꺼운 양말 신고도 살짝 여유있네요"
2112061,"따뜻하고 기모안감이 부드러워서 좋아요
두툼해요"
2108160,따뜻하고 기장감도 마음에 들어서 맨날 입어요!! 바로 사세여
4312154,따뜻하고 길이도 엉덩이가리는길이로 딱 좋네요
3495320,따뜻하고 깔끔하고 부드러워서 니트는 수아레에서만 사요
4440029,"따뜻하고 너무 귀여워요ㅠ 잘 입고 다닐 거 같아용
색도 너무 예쁨"
3390508,따뜻하고 너무 두껍지 않아서 좋았습니다. 지금 입기 딱 맞아요.
2098325,따뜻하고 너무 부해보이지 않게 핏 잡아줘서 좋아요
2116367,따뜻하고 너무 예뻐요 무게도 가볍고 엄청 편합니당 ㅎㅎ
3378514,따뜻하고 덩치를 커보이게해서 좋습니다. 편하고 핏좋습니다.
2058188,따뜻하고 두께감도 있으며 핏도 이쁘게 잡힙니다.
3378514,따뜻하고 디자인도 마음에 듭니다 심지어 디자인도 깔끔해서 제 취향!
3378514,"따뜻하고 디자인도 무난해요
겨울 전투용으로 잘샀어요"
4394773,따뜻하고 디자인이 너무 이뻐요 약간 기장이 길긴한데 와이드팬츠랑 매치하면 좋을것같아요
4403731,"따뜻하고 몸에 딱맞아 좋네요
회사 동료도 이쁘다고  해줘서 기분좋았어요~^^"
2108160,따뜻하고 무난하게 입을 수 있어서 좋아요. 기본템으로 추천해요.
2108160,"따뜻하고 부드러워요. 늦가을부터 초겨울, 초봄까지 입을 수 있는 필수 아이템입니다. 스파오 퍼플리스 집업 깔별로 3장이나 구매했어요!"
4394773,"따뜻하고 부드럽네요~
큰편인데 오버핏으로 입을려고요~"
1670498,따뜻하고 부들부들하고 달콤하고 아카시아 꽃 향기가 나고
2116367,따뜻하고 사이즈도 잘 맞습니다. 예쁘고최고에요
2116349,"따뜻하고 사이즈도 잘맞고 편안하네요
고민하지 마시고 추천합니다~~"
2108160,따뜻하고 사이즈도 저한테 잘 맞고 지금 입고다니기 딱 좋네요
2112061,따뜻하고 살짝 도톰해서 겨울에 입기 좋은 것 같아요!
2108160,따뜻하고 색깔도 예뻐요 그리고 교복이랑도 잘 어울려요
3783092,"따뜻하고 색깔이 마음에 들어요
빈티지하고 예쁩니당"
2108160,따뜻하고 색도 예쁘고 사이즈도 딱 좋고 다 맘에 드는데 털이 너무 많이 빠지네요;;
4440029,따뜻하고 생각보다 옷이 커서 오버핏으로 입기 좋아요 오래 입을 거 같아요
1670498,따뜻하고 소재 좋아요! 지금 날씨에 아우터로 입고 실내에서 벗으면 알맞은 것 같습니다
1567317,따뜻하고 스타일 멋져요 팔과 밑단이 약간 길어요
2116367,따뜻하고 스타일리쉬합니다 하지만 유행탈까 걱정입니다
2679789,"따뜻하고 신으면 키 엄청 커져요
마감 퀄리티 좋아서 맘에 들어요"
1670498,따뜻하고 아주 가벼워요 지금처럼 쌀쌀한날에 입기 딱이네여
1567317,따뜻하고 안 무겁고 너무 편해요ㅜ 부해보이지도 않아서 겨울엔 패딩 안에 입어도 될 것 같아여 배송은 느렸어용
4440029,"따뜻하고 어디든 잘 어울려요
입으면 얼굴도 환해보여서 조아요"
2722805,따뜻하고 어떤옷에도 잘 어울려서 포인트 주기 좋은 후드티에요!
1567317,"따뜻하고 엄청 편해서 여자친구가 만족해합니다!
요즘같은 날씨에 아주 딱이에요"
2314616,따뜻하고 엄청 편해요 마음에 들어요 자주 입을게요
2116367,따뜻하고 예뻐요 겨울에는 항상 품절이라 미리 샀어요
1670498,따뜻하고 예뻐요!!ㅠ 근데 좀 커서 168이신분들 m사도 충분할거같아요 ㅠㅠ
2679789,"따뜻하고 예뻐요~ 평소 반스,컨버스는 230~235 신는데 넉넉하게 신고 싶어서 240 시켰는데 좋네요~ 겨울내내 잘신을거 같습니다ㅎㅎ"
2116367,따뜻하고 예쁘고 다 좋은데 사이즈가 좀 작네요 260~265신는데 260 조금 작아요
2116367,따뜻하고 예쁘고 좋아용~! 데일리템으로 추천!! 합니당 ㅋㅋ
4403731,따뜻하고 예쁘지만 보풀 진짜 장난아닙니다..ㅜㅜ 검정 바지랑 입은 날 난리였어요 그래서 이후로 손이 잘 안가네요ㅠ
2116349,"따뜻하고 올 겨울 잘 신을 수 있을 것 같아영 
사이즈 컨버스230-235신는데 딱입니당"
3674341,따뜻하고 옷이 되게 예뻐서 웬만한 옷들이랑 잘 어울려요
4403731,따뜻하고 이버용 ~ 두개사서 돌려입고있어용 굿굿
2108160,따뜻하고 이뻐요 정사이즈라서 오버핏 연출하고 싶으시면 두사이즈 업 세미는 한사이즈 올려서 사세요.
2722805,따뜻하고 이뻐요~~~색깔도  .사이즈도 잘 맞고 맘에 듬니다
4394773,따뜻하고 이뿌고 커플옷 해도 너무 조아요 모두 사세여
2116349,따뜻하고 이쁘고 어디든 다 잘어울리네요 ~ 구입 후 이거만 신고다녀요 ! 조거랑 특히 잘 어울리고 추워지기전에 미리 사두길 잘했네요
2722805,따뜻하고 이쁘고 좋아요 자주 입게되는 거 같아요
2116367,따뜻하고 이쁘고 편하네요 배송도 빠르고 아주 좋아요
4312154,따뜻하고 잘 안늘어나는 짱짱한 재질이라 좋아요
2108160,따뜻하고 재질이 너무 부드러워 만족스럽다 그리고 크게 샀는데 잘 산거 같다
3481219,따뜻하고 재질이 정말 예쁩니다!! 쿠어 코트는 믿고 사야합니다 ㅎ
2108160,따뜻하고 정말 이쁘네요 꼭 사세요 전 하나 더 살려구용
991340,따뜻하고 정장에 잘 어울리는것같아요 너무 마음에 들어요
4440029,따뜻하고 조아요. 목부분이 작다고 해서 약간 걱정햇는데 전혀 작지 않아요. 전체적인 핏두 아주 오버사이즈는 아니라 좋습니다.
2108160,따뜻하고 조아용 후드티랑 같이 입으려고 샀는데 잘 어울릴 것 같아용
3783092,따뜻하고 좋아요 당분간 이것만 입을 거 같아요 굿
2108160,따뜻하고 좋아요! 사이즈도 딱맞는거 같고요 덩치좀 잇으신 분들은 L사이즈 입으시면 될것같아요 대신길이가 딱맞아서 키크시면 xlㄱ ㄱ
3529214,따뜻하고 좋아요!!! 어깡 될까 걱정했는데 다행히 부해보이지 않네요 ㅎㅎ
2116367,"따뜻하고 차분한 색감이 좋습니다.
슬리퍼 형태라 남자가 신기에도 부담스럽지 않대요"
2116367,"따뜻하고 차분한색감이 좋네요
잘 신겠습니다용"
2058188,따뜻하고 촉감이 부드러워 포근하고 뒷면이 이쁜 옷입니다.
2108160,따뜻하고 털이 잘 안빠져요!! 그리고 색깔이 이쁜 듯
2116367,따뜻하고 트리플스타가 신었어서 더사ㅗ 싶었어요
4460716,"따뜻하고 편하고 이쁩니다
곧 착용할수있을거같아서 기대되요"
2116367,따뜻하고 편하고 점점 추워지는데 신고 다니기 좋아요
2116349,따뜻하고 편해서 너무 잘 신을 것 같습니다 추천합니다!
1844582,"따뜻하고 편해서 자주 입게 되는 것 같아요.
블랙도 사고 싶네요."
2116367,따뜻하고 편해요 사이즈 반업 편하게잘맞아요
1567317,"따뜻하고 편해요~
집앞에 입고 나가기 편하고 좋습니다"
4394773,따뜻하고 포근하고 귀여움 근데 쩰 작은 사이즌데도 조금 크다… 팔이 짱 김
1567317,따뜻하고 포근해요 s 샀는데 딱 맞고 좋아요 세일 굿
3674341,"따뜻하고 포근해요.
몸을 죄는 느낌이 없어서 무척이나 편하고 좋았습니다"
2116349,따뜻하고 폭신해요~ 색깔도 톤다운되서 예쁘네요
3771089,따뜻하고 핏도 좋고 가을 겨울 다 입을수 있는 가성비 잠바
3771149,따뜻하고 핏이 정말 예쁨 사이즈 좀 넉넉하게 사면 조음
2112061,따뜻하고 핏좋아서 비율 좋아보여요 편하게 입기 너무 좋습니다
2098325,"따뜻하고, 여유가 있어서 안에 레이어드하기에도 충분합니다."
3378514,따뜻하네요. 배송총알 배송이라 너무 좋습니다. 배송감사요
3495320,따뜻하니 정말 괜찮은 기본 니트입니다 ! 많이 입을 거 같아요
2108160,따뜻하며 색상도 예쁘고 부들부들 사이즈도 맞고 교복에 안성만춤이며 가볍고 유니클로보다 스파오가 짱이에오
2482269,따뜻하지는 않고 얇아요 그래도 뭐 이쁘니까 샀습니다
2722805,따뜻한 기모 덕분에 올 겨울 잘 보낼 수 있을 것 같습니다
4507335,따뜻한 느낌의 베이지 블랙 조합에 힐컵 스티치 포인트가 이쁘네요
3682262,"따뜻한 색감이 마음에 드네요
신발도 따뜻한 질감이에요"
3390508,따뜻한건 그닥 모르겠는데 이쁘긴해요 가성비는 무시 못함
1567317,따뜻한데 가벼워서 휘뚜루 마뚜루 잘 입어요 싸게 잘 삼
2116411,따뜻한데 생각보다 가벼워서 맨날 손이 가네요 기장감도 적당하고 가성비 잘 챙긴 것 같아요
2108160,"따뜻할것 같구, 이뻐요 딱 원하던 핏이 나와서 좋아요"
1670498,"따뜻함…??????근데 엄청 하얘서
엄청 조심해서 입어야해요!!"
3529214,"따뜻합니다
편하게 자주 입고 다녀요 
너무 편합니다"
3378514,"따뜻합니다 
가볍습니다
가성비좋습니다
재구매 의사 있어요ㅎ"
1670498,따뜻해 보이고 간절기에 좋을 것 같아요 품이 좀 큰 편입니다.
2679789,"따뜻해보이면서 디자인까지 이뻐 너무 좋네요
추천합니다~"
3495320,따뜻해서 요즘 추워지기 시작하는데 잘 입고 다닐거 같아요
3495320,따뜻해서 좋고 색감도 따뜻한 색감이라 맘에 들어용
2116367,따뜻해요 겨울필수템 기대됩니다 얼릉겨울이 오길~~
2058188,따뜻해요 상당히 이쁩니다 검정 샀는데 다른색도 사보고 싶네요
2098325,"따뜻해요!
좋은 울을 사용한다고 적혀있어 구매했는데 실제로 봤을 때 좋은 울인지는 잘 모르겠어요
입어보면 알겠죠!!
보풀은 없어요!"
2482269,"따뜻해요! 시간지나면서 빵빵해지네요
배송 정말 빨라서 좋았어요"
1670498,따뜻해용 귀여워용 완전 흰색도아니고 미색이라 더귀여워용
2108160,따수바예~ 털 많이 빠질까 걱정했는데 세탁기 건조기 돌려도 많이 안빠졌어요!!
3529214,"따수하니 겁나 좋아브러요
하지만 배송 빨리왔으면서 늦게 올 수 있다는 문자가 와서 당황했네여..
뭐야모야 나 밀당하는거야??
나 쉬운 남자 아냥!"
2679789,따숩거 기엽고 어디에나 어디서나 신을수있어사 체고
2679789,따숩고 귀여워요 … 어그 밑창이 지우개 같다는 소리 듣긴했는데 진짜임 일주일도 안신었는데 벌써 갈리기 시작함요 참고하세요
1778404,"따숩고 좋아여
체육복 입고 입어도 이쁘고
그냥 밖에 휘뚜루마뚜루 입고 다니기도 좋아여
너무 가오리도 아니고 딱 적당하고
지퍼 두개 있어서 더 이쁘요 ><"
1567317,"따스하니 좋아요, 보들보들 요즘같은  시기에 딱입니다
사춘기 아이들이 거부해, 남편이 입는데 좋아합니다"
2116349,따시고 너무 좋습니다요 색감도 베이지라 다잘어울려용
3481219,따시고 이쁩니다 디자인도 맘에들고 아주 맘에 들어요~
2482269,따시고 좋네요 안에 껴입고 입을려고 사이즈 업 했는데  완벽 그자체 입니다
2482269,따시구요ㅎㅎ 뭐 살지 모르겠어서 그냥 남들 입는거 샀습니다 !!
1567317,따쑤워요 옴마랑 아빠 커플로 샀어용 집 앞에서 입기 조음
2482269,"따틋하고 가볍고 땡입니다
요즘 대세를 따라야줘
주위에 하나씩 입고 다닙니다
어서 마지막 타세요"
1576700,딱 20도 밑으로 떨어지면 입기 좋은 세미 오버핏 레더 자켓이에요! 레더 입문자분들한테 강추합니다
1149328,딱 28사이즈에요 다른 바지는 좀 크게 나오던데 이건 딱 맞네요 핏도 예뻐요
2086653,"딱 xl 사이즈구요
이너로입기에 아주 딱이에요
가격대비 너무 만족합니다
이너로는 길이감도 적당하고
어디에입어도 좋습니다"
947067,딱 가격값 하는 제품입니다. 만족스러워요. 기본템용 맨투맨으로 최고인것 같아요. 이가격에 이런 이쁜 맨투맨 딴곳엔 없을것 같네요.
2737014,딱 가격값은 하는 느낌입니다 그 이상이하도 아닙니다
2314616,"딱 가격대에 맞게 무난하고 막 입기 좋아요
기장감 짧게 나와서 맘에 들어요"
3682262,"딱 가을색상입니다 넘 편하고 예뻐요
때도 잘안탈 색상이라 편하게신겠네요"
4454243,"딱 가을신발이에요 컬러 너무이뻐요 ㅎㅎ 휘뚜루마뚜루
착화는 조금 딱딱하긴한데 에어포스가 보통 이래서 뭐 ㅎㅎ"
2098325,딱 걸쳤을때 예뻐요 그런데 커서그런지 허리끈이 너무 아래ㅠㅠ 거의 윗엉덩이..? 그래서 끈 했을때 너~~~무 핏이 애매하고 끈으로 고정해두면 골반이 부해보여요ㅠㅠ 사실 안잠그면 예쁘고 단추랑 끈 하면 안예쁨…그리구 겨울에 추워요ㅠㅠ
2700048,딱 겨울코트용입니다. 따뜻해요. 따뜻한만큼 무게감은 살짝 있지만 그래도 괜찮습니다. 핏은 이뻐요!
1618312,딱 격식있게 입기 딱 좋아유 근데 단독으로 입기엔 초가을까지가 딱
2705740,딱 기본 검은 맨투맨 잘 맞아요 겨울 교복 당첨 될 거 같아요
1149329,딱 기본 슬랙스로 좋습니다. 다크 그레이도 사고 싶네요
728000,딱 기본 옥스포드입니다. 사이즈는 생각보다 핏한 편인거 같아요
2149254,딱 기본 티셔츠입니다. 이너로 입을려고 샀어요 굿
2108160,"딱 기본 퍼 플리스입니다 새옷일때는 털좀 붙어나오고요 사이즈는 레귤러 사이즈입니다 정핏이죠?
제가 입으니 딱 백곰 입니다! 어흥! 이리저리 봤을땐 퍼플리스 보단 그냥 플리스가 더 실용적인거 같네요"
2705740,"딱 기본디자인으로 무난하게 입기 좋고 세탁해도 변형이 적어요
엄청 두툼하지도 않고~ 손이 잘가네요"
1558197,딱 기본에서 살짝 루즈한 블레이져. 품질도 이만하면 나쁘지 않고 전투용으로 입기 적합하다. 큰 품의 자켓을 생각하는 사람은 다른걸 사는게 맞고 이건 기본인데 살짝 큰 정도.
1778404,딱 기본으로 입기 좋아요 베이직하게 휘뚤마뚤 입을 수 있어요
728000,딱 기본으로 입기는 좋은데 오래입거나 예쁘고 그러진 않네요
2149254,딱 기본입니다 롱슬리브 없는 분들은 그냥 이거 사시면 됩니다 다른거 보다 쌈!!
2149254,딱 기본적인 흰색 기본티 입니다. 전반적으로 무난합니다
2705740,딱 기본템으로 가지고 있기 좋은 아이템입니다. 기본 맨투맨 필요하신 분들이 구매하시면 좋을거같아요
3976349,딱 기본템이라 무난하고 좋아요 편하게 신기 좋습니다
2149254,딱 기본티입니다. 저번에 다른색 구매했는데 만족해서 또 구매합니다. 이가격대에 봉제나 원단감이 나올수 없는데.. 이너티는 이거만 입어요
2098325,"딱 깔끔하게 입기 좋아요.
가볍고 무난합니다.
포장상태도 좋고 추천드립니다."
1163169,"딱 깔끔하고 무난합니다.
나이키 230
컨버스 225
반스 220 
구두는 230 신는디 225하니깐 앞뒤 길이는 좀 남습니다. 손가락 하나 들어가는데, 발볼은 좁게 나와서 발볼은 딱 맞아요"
728000,"딱 깔끔하고 적당한 옥스퍼드 셔츠 같습니다.
넉넉한 핏을 원하시면 한 치수 크게 구입하시는 것도 좋을 것 같습니다 ????"
3529214,딱 날 추워졌을때 맞춰 왔어요 딸아이사줬구요 에스사이즈 없어서 엠사이즈샀는데 나쁘지않아요 두꺼운옷입는다치면 사이즈좋아요
1618312,딱 도톰하고 재질이 좋아요. 무광같은 블랙이라 진해요 :) 158 xs와 s 고민했는데 마르신분들 아닌 보통체격이면 s가 좋을 것 같아요 :)
1168906,딱 떨어지는 이쁜 재질이라 맘에드는데 생각보다 와이드이긴합니다 다리 가느시다면 세미와이드도 괜춘할듯~
750908,딱 떨어지는 핏이 이쁘네요 자주 입을것 같습니다
1582356,딱 뜯자마자 엄청 빳빳하다는 느낌 들어서 놀랐어요 목 부분이 엄청나게 쫀쫀해요.... 정말 이런 옷은 처음 봄 안감은 보들보들하고 겉은 맨들맨들합니다 S 샀는데 조금? 오버핏이었어요~ 엉덩이 100% 다 덮지는 않음 뭔가 무거운 것 같은 느낌인데 막상 입으면 그 정도는 아니라서 좋아요~ 배송 늦었지만 다 넘어갈 수 있음
2086653,딱 레이어드 하기 좋습니다 총장 맞게 구매하세요
2086653,딱 레이어드 해서 입기 좋은 기본템이에요! 기장도 적당합니다 ㅎㅎ
2086653,딱 레이어드용으로 두께랑 핏이랑 길이가 모두 적당해요! 165센치 기준 M사이즈가 딱 엉덩이 덮는 기장입니다!!
2737014,딱 마음에 드네요 지금 날씨에 좋습니다 괜히 유명한게 아니네요
3422706,"딱 맞게 구입했는데 이뻐요
잠그면 딱 맞고
풀어도 이쁨"
4460716,딱 맞게 예쁘고 적당하게 빵빵하고 아직 나가서 입어보지 않아서 따뜻할지는 모르겠네용 근데 따뜻할것 같아용
3422706,딱 맞게 입고 싶어서 제일 작은 사이즈 시켰는데 마음에 드는 핏 나왔어요!! ?? 체구 작으신 분들은 XS 추천해용
1558197,딱 맞게 입고싶다면(제체형과 비슷하다면) XL 추천해드리고 루즈핏으로 입고 싶으면 2XL 고고!
3422706,"딱 맞게 입고싶엇눈데,, 후기 보고 m 샀눈데,, s 살껄 ,, 기장이 좀만 더 짧았으면 조켓다,,"
1558197,"딱 맞게 입으려고 한사이즈 작게 주문했다.
너무 만족한다.
오버핏은 한사이즈 크게 입는걸 추천한다."
728000,딱 맞게 잘 입을 수 있네요. 편하게 입을 것 같습니다
4201442,"딱 맞고 따뜻 합니다 핏도 좋구요 
제가 원하는 스타일 인거 같아요 잘입을게요"
2028327,딱 맞고 핏 적당하고 사진과 색 비슷합니다. 한여름 제외하고 계절 상관없이 입을 수 있을 것 같습니다.
3495320,딱 맞는 사이즈고 색감도 적당합니다 생각보다 촉감도 부드러워서 편하게 입을 수 있을 것 같아요
957758,딱 맞는 사이즈인데 좀 여유로운 걸 선호하는 너무 딱 맞네요. 그래도 발 볼이 있으니 편해요. 핏도 이쁘고 어떤코디에도 잘 어울릴거 같아요.
1558197,"딱 맞는 핏 원하시면 정 사이즈, 오버핏으로 입을거면 한 사이즈 업하면 될거 같네용. 가성비 블레이저로 딱입니다"
1558197,"딱 맞는 핏보다는 여유있는 핏을 좋아해서 남성제품으로 구매했어요! 사이즈표 보고 산거라 길이, 품 등 제가 생각했던 그대로고, 두께도 적당해서 요즘 같이 일교차 심한날에 입기 좋습니다! 
역시 스탠다드 ㅠㅠ 너무 좋아요"
1558197,"딱 맞는것보다 살짝 오버한게 딱좋네요
불편하지도않고 편해요
저랑 비슷한 쳬형분들은 L사이즈 추천요"
854337,"딱 맞습니다 다이어트한 효과가 확실하네요 ㅎㅎ
팔이 길어서181/81인데 110정도 입습니다"
3422706,딱 맞아서 좋아요 나시 입고 잠그면 좋은데 반팔입었을 때는 잠그지는 못할 거 같아요 여러방면으로 매치하기 편해서 좋아요!
1567317,딱 맞아용 제가 팔이 긴 편인데 짧지 않고 기장 좋어욤
1618312,"딱 무난무난 생각한 핏 사이즈라서 좋아요.
제품 예상하는 그대로입니당!"
2092852,"딱 무난하게 이쁩니다 위에 펑퍼짐한 거 아무거나랑 걸쳐도 잘 어울릴듯 해요
근데 단추가 빡빡해서 벗기가 힘드묘"
2314616,딱 무난한 기본 후드티에요! 과하지도 덜하지도 않아 편하게 입기좋아요.
2098325,딱 무난한 발마칸 코트에요 검은색이라 클론 있어도 괜찮은편
728000,"딱 무난한 셔츠의 정석 입니다
너무 두껍지도 않고 얇지도 않아요
목에 카라에 단추 부분은 확인하고 구매하셔야할듯"
3976350,딱 무난해요. 발볼 넓긴한데 왕발들은 한두 사이즈 크게 사는게 좋을거 같아요
2098325,딱 무릎까지오네요 기장 좋아요 근데 소매 팔길이가 살짝 깁니다
947067,"딱 무신사 스탠다드 이름값 하는것 같습니다 
패알못도 별 문제없이 소화가능한 가성비 템 같네요"
1618312,딱 무탠다드 옷 같아요!! 깔끔하고 가성비 좋고 군더더기 없는 느낌! 생각보다 막 엄청 오버핏은 아니였어영
2314616,"딱 보이는 대로 옵니당
소매부분이 좀 커서 초반엔 좀 신경쓰였는데 잘 안보는 부분이기도 하고 해서 지금은 신경 안씁니당
가성비로 좋은듯? 추천하는덴 이유가 있다~"
2108160,딱 보자마자 너무 안 튀는 핑크색이라서 바로 샀습니다!! 실제로 봐도 너무 이쁘고 톤 다운된 핑크이면서 딸기우유색이에요.. 제 키에 오버핏으로 너뮤 이뻐요..핑크공주가 된 느낌..??? 완전 자주 입을 거 같아요!
3422706,딱 붙게 말고 약간 크게 입고 싶어서 엑스라지 샀는데 딱 적당하고 이뻐요~
3422706,딱 붙게 입고 싶어서 샀는데 원하던 핏이긴 합니다. 사이즈가 없어서 이거 샀는데 s사면 여러모로 더 나을 것 같긴 해요. 조금만 살쪄도 못입을 것 같은 .....ㅎ 근데 엄청 예뻐요.
4403731,딱 붙는 빨간색 니트집업 가디건을 찾았는데 마침 프렌치시크의 니트집업 가디건을 발견해서 바로 샀어요. 귀염지고 좋네여 ㅎㅎ 가을에 잔뜩 입고 다녀야겠어요. 소매도 짱짱해서 맘에 들었어요. 지퍼가 퍽퍽하지 않고 부들부들한 점이 완전 짱.
3422706,딱 붙는 사이즈로 구매하고 싶어서 XS 사이즈 시켰는데 마음에 드는 핏 나왔어요!!??
4312154,딱 사이즈 맞아서 좋았고 이뻐서 좋았고 색상도 이뻣습니다.
2112059,딱 사진과 같은 색감의 회색이고 너무 얇거나 두껍지 않고 적당해서 사계절 무난하게 입을 수 있어용
3771089,"딱 사진만큼 광택이 돌아요
와플까진 아닌데 짜임이 눈에 보여요
핏은 예뻐요 ㅎㅎ"
1844582,"딱 상상하던 핏에 뱃살 가려줘서 좋습니닷
제 기준 조금 큰것 같긴한데..(안묶으면 흘러내림)
요즘 다 이렇게 입는 것 같슴다 ??ㅋㅋ"
2092852,딱 생각하던 그래이 색이에용 예쁘게 잘 입겠습니당
1582356,"딱 생각하던 색감, 생각하던 핏이에요 ㅋㅋ 시보리도 튼튼해서 오래입을것 같네용"
1778404,딱 생각하던 제품이에요 다 좋은데 지퍼가 잘 안돼요 그래도 예뻐서 잘 입을 것 같습니다
3390511,딱 생각한 핏에 나쁘지 않네요 가성비 굿입니다. 진짜
3378514,"딱 생각했던 느낌의 숏 패딩이었어요. 롱패딩이 좀 부담스러워서 구매했는데 만족합니다!
두툼한 느낌이라 포근하고 몸에 열이 좀 있는 편인데 보온이 되는게 확실히 느껴져서 좋아요??
저는 정사이즈 같은데 치수보다 하나 작게 사면 좀 더 타이트하게 이쁠 것 같아요."
3663072,딱 생각했던 사이즈에 색감이어서 만족스럽습니다.
3481219,딱 생각했던 오버핏이네요 배송도 빠르고 좋습니다.
1844582,"딱 생각했던 핏이고 생각보다 얇아요 
편해서 요즘 이건만 입음 근데 ㄲ툭튀 조심해야될듯요"
1149329,딱 세미 와이드 답게 떨어지고 핏 감 정말 맘에 드네요
728000,딱 스탠다드한 핏감의 옥스퍼드 셔츠입니다 잘 입을게요
947067,딱 스탠다드한 핏감이고 싸구려 같지도 비싸 보이지도 않은 일반적인 스웨트 셔츠입니다.
2112059,"딱 신발 덮는 기장이라 너무 예쁨..
원턱이라 주름도 예쁘게져서 굉장히 마음에 쏙 듭니다
휘뚜루마뚜루 입고다닐 수 있어서 자주 입어요."
2101924,딱 알맞게 잘 신어뎌요. 신발끈 나 묶어서 그냥 막 신으로고 발 구겨넣는데 구두 잘 신겨집니다
1567317,"딱 엉덩이 덮고 살짝 널널한 사이즈에용
가볍지만 따뜻해서 봄까지 넉넉하게 입을 것 같네요"
1222184,딱 예쁘게 떨어지는 기장이라 좋아요. 색도 아무데나 매칭하기 좋은 색
1618312,딱 예쁜 오버사이즈에요 ! 질도 너무 좋아서 만족입니다 ㅎㅎ
3422706,딱 예쁜 핏 맘에 들어요 근데 손 씻을 때 위로 팔 걷는 게 힘드러요
4403731,딱 예상 한 핏이엇어요! 그리구 팔이 긴 편인 것 같아 맘에 들어용
1618312,"딱 오버핏 자켓입니당
각이 살아있긴 한데 포멀한느낌보다 힙한느낌이에요
길이도 엉덩이 덮을정도에용
봄에입기 좋은 두께감입당"
1618312,딱 오버핏이에요 처음엔 좀 큰가 싶었는데 입을수록 더 예뻐보여요! 그냥 자켓에 살짝 널넝한 오버핏st 내고싶으면 xs도 괜찮을듯 싶어요
1778404,딱 오버핏입니다. 여성분들 S 사시는게 이득이에요 오버핏 생각하시고 M 사시면 너무 커서 당황합니다. S 자체도 작은 사이즈가 아니라서 겉옷도 좀 큰게 좋아요. 힙하고 좋습니다. 코트나 패딩에 받쳐입기 좋고 모자가 커서 모자 쓰고 써도 여유있게 예뻐서 딱 입니다. 암튼 제 겨울 교복이에요.
